ID,AUTHOR NAME,BOOK/SERIES NAME,BOOKS PLEDGED,Link Submitted,Link Type,Submitted ASIN type,Submitted ASIN (Clean),Ebook 1 ASIN,Clean Amazon US link,Direct?,Direct link,International?,Wide?,Image URL (for Rose's use),Kobo Link,Smashwords Link,Google Play Link,Apple Books Link,Barnes & Noble Link
307,JEZ CAJIAO,Revenant: City of Artem,1,https://www.amazon.com/gp/product/B0C1M85RN6,Amazon,Ebook,B0C1M85RN6,B0C1M85RN6,https://www.amazon.com/dp/B0C1M85RN6,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/revenant-67,,https://play.google.com/store/books/details/Jez_Cajiao_Revenant?id=DXwNEQAAQBAJ,,https://www.barnesandnoble.com/w/artem-jez-cajiao/1145838676
308,RYAN DEBRUYN,Advent of Ascension,1,https://www.amazon.com/dp/B0FY47SPHJ,Amazon,Ebook,B0FY47SPHJ,B0FY47SPHJ,https://www.amazon.com/dp/B0FY47SPHJ,FALSE,,FALSE,FALSE,,,,,,
309,SIMON WOLFE,Rescue from the Orc Fortress,1,https://www.amazon.com/dp/B0FYH7D2P7,Amazon,Ebook,B0FYH7D2P7,B0FYH7D2P7,https://www.amazon.com/dp/B0FYH7D2P7,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/rescue-from-the-orc-fortress,https://www.smashwords.com/books/view/1892204,,https://books.apple.com/book/rescue-from-the-orc-fortress/id6754780148,https://www.barnesandnoble.com/w/rescue-from-the-orc-fortress-simon-wolfe/1148654805?ean=2940182507073
310,Z.B. STEELE,Whispers of the Storm (Song of the Damned Book 1),1,https://www.amazon.com/dp/B0DPLWZC48,Amazon,Ebook,B0DPLWZC48,B0DPLWZC48,https://www.amazon.com/dp/B0DPLWZC48,FALSE,,FALSE,FALSE,,,,,,
311,TIM CARTER,Majordomo,1,https://www.amazon.com/dp/1738267008,Amazon,Paperback,1738267008,B0CV6XM5GG,https://www.amazon.com/dp/B0CV6XM5GG,FALSE,,FALSE,FALSE,,,,,,
312,TIM CARTER,Jester,1,https://www.amazon.com/dp/B0F4G4C7QJ,Amazon,Ebook,B0F4G4C7QJ,B0F4G4C7QJ,https://www.amazon.com/dp/B0F4G4C7QJ,FALSE,,FALSE,FALSE,,,,,,
313,BELINDA CRAWFORD ,Hero (The Hero Rebellion 1),1,https://belindacrawford.myshopify.com/products/hero-the-hero-rebellion-1-ebook,Direct,,,B08L8HB5VZ,https://www.amazon.com/dp/B08L8HB5VZ,TRUE,https://belindacrawford.myshopify.com/products/hero-the-hero-rebellion-1-ebook,FALSE,FALSE,,,,,,
314,BELINDA CRAWFORD ,Cold Between Stars (The Echo 1),1,https://belindacrawford.myshopify.com/products/cold-between-stars-the-echo-1-ebook,Direct,,,B0854HFCKZ,https://www.amazon.com/dp/B0854HFCKZ,TRUE,https://belindacrawford.myshopify.com/products/cold-between-stars-the-echo-1-ebook,FALSE,FALSE,,,,,,
315,BELINDA CRAWFORD ,Demons & Battleskirts Volume 1,1,https://belindacrawford.myshopify.com/products/demons-battleskirts-volume-1-ebook,Direct,,,B0BY4SBL14,https://www.amazon.com/dp/B0BY4SBL14,TRUE,https://belindacrawford.myshopify.com/products/demons-battleskirts-volume-1-ebook,FALSE,FALSE,,,,,,
316,BELINDA CRAWFORD ,Short Bits Volume 1,1,https://belindacrawford.myshopify.com/products/short-bits-volume-1-ebook,Direct,,,B09Y5WQP62,https://www.amazon.com/dp/B09Y5WQP62,TRUE,https://belindacrawford.myshopify.com/products/short-bits-volume-1-ebook,FALSE,FALSE,,,,,,
317,ASHE ARMSTRONG,"A Demon in the Desert (Grimluk, Demon Hunter vol 1)",1,https://www.amazon.com/gp/product/B00YFJXJ1O,Amazon,Ebook,B00YFJXJ1O,B00YFJXJ1O,https://www.amazon.com/dp/B00YFJXJ1O,TRUE,https://payhip.com/b/ltd5,FALSE,TRUE,,https://www.kobo.com/en/ebook/a-demon-in-the-desert-1,https://www.smashwords.com/books/view/1633473,,https://books.apple.com/book/a-demon-in-the-desert/id13526039599,https://www.barnesandnoble.com/w/a-demon-in-the-desert-ashe-armstrong/1122044414?ean=2940155367727
318,EDEN HUDSON,The Strong Gods,3,https://www.amazon.com/dp/B0FG47NWXG,Amazon,Series,B0FG47NWXG,B0FG3PJX1Z,https://www.amazon.com/dp/B0FG3PJX1Z,FALSE,,FALSE,FALSE,,,,,,
319,TIMOTHY WOLFF,The Legacy of Boulom,3,https://www.amazon.com/dp/B0CHPWPLTV,Amazon,Series,B0CHPWPLTV,B0BLT9Y9CH,https://www.amazon.com/dp/B0BLT9Y9CH,FALSE,,FALSE,FALSE,,,,,,
320,EIRA BRAND,Run Like Hell,1,https://www.amazon.com/dp/B0FFN365DV,Amazon,Ebook,B0FFN365DV,B0FFN365DV,https://www.amazon.com/dp/B0FFN365DV,FALSE,,FALSE,FALSE,,,,,,
321,N.M. FELKER,The Next Horizon Sci-Fi,6,https://www.amazon.com/dp/B0DPVYFSDF,Amazon,Series,B0DPVYFSDF,B0DPVZ85Y9,https://www.amazon.com/dp/B0DPVZ85Y9,FALSE,,FALSE,FALSE,,,,,,
322,CHARLOTTE KERSTEN,When We Walked in Memory,1,https://payhip.com/b/QjoyA,Direct,,,,https://www.amazon.com/dp/,TRUE,https://payhip.com/b/QjoyA,FALSE,FALSE,https://pe56d.s3.amazonaws.com/o_1it9b1mcbg2t3kvfbhb8r30rt.jpg,,,,,
323,J.S. LIVING,The Bloodlines Series,2,www.thejsliving.com/ebooks,Direct,,,B0BJMRB6P4,https://www.amazon.com/dp/B0BJMRB6P4,TRUE,https://www.thejsliving.com/ebooks,FALSE,TRUE,,https://www.kobo.com/en/ebook/the-covenant-of-blood,,,https://books.apple.com/book/the-covenant-of-blood/id64438863055,https://www.barnesandnoble.com/w/the-covenant-of-blood-j-s-living/1142531197?ean=9798985700107
324,DAVE DOBSON,Flames Over Frosthelm,1,https://www.amazon.com/Flames-Over-Frosthelm-Dave-Dobson-ebook/dp/B07T12STNY,Amazon,Ebook,B07T12STNY,B07T12STNY,https://www.amazon.com/dp/B07T12STNY,FALSE,,FALSE,FALSE,,,,,,
325,DAVE DOBSON,The Glorious and Epic Tale of Lady Isovar,1,https://www.amazon.com/Glorious-Epic-Tale-Lady-Isovar-ebook/dp/B0D42GSRHQ,Amazon,Ebook,B0D42GSRHQ,B0D42GSRHQ,https://www.amazon.com/dp/B0D42GSRHQ,FALSE,,FALSE,FALSE,,,,,,
326,KEN BEBELLE AND JULIA VEE,Seattle Slayers,4,https://phoenixhoard.com/pages/buy-our-books,Direct,,,B0B6754PS9,https://www.amazon.com/dp/B0B6754PS9,TRUE,https://phoenixhoard.com/pages/buy-our-books,FALSE,FALSE,,https://www.kobo.com/en/ebook/stakes-and-bones-1,https://www.smashwords.com/books/view/1715985,,https://books.apple.com/book/stakes-and-bones/id6742423187,
327,AMBER TORO,Umbra,1,https://www.amazon.com/dp/B0CTRKSVX7,Amazon,Ebook,B0CTRKSVX7,B0CTRKSVX7,https://www.amazon.com/dp/B0CTRKSVX7,FALSE,,TRUE,FALSE,,,,,,
328,MEGAN BOLEY,The Darkness Duology,2,https://www.amazon.com/dp/B0CSCPBMHS,Amazon,Series,B0CSCPBMHS,B0CSCVNM7H,https://www.amazon.com/dp/B0CSCVNM7H,FALSE,,FALSE,FALSE,,,,,,
329,M.A. POOLE,What Magick,3,https://www.amazon.com/dp/B0CHQQD5GH,Amazon,Series,B0CHQQD5GH,B08NFFJTVG,https://www.amazon.com/dp/B08NFFJTVG,FALSE,,FALSE,FALSE,,,,,,
330,KENSLEY NORRIS,Music Soothes the Shadow Beasts,1,https://www.amazon.com/dp/B09G9L8T86,Amazon,Ebook,B09G9L8T86,B09G9L8T86,https://www.amazon.com/dp/B09G9L8T86,FALSE,,FALSE,FALSE,,,,,,
331,CONWAY ELDRIDG,Of Ashes and Stardust,1,https://www.amazon.com/dp/B0BFMNCJS4,Amazon,Ebook,B0BFMNCJS4,B0BFMNCJS4,https://www.amazon.com/dp/B0BFMNCJS4,FALSE,,FALSE,FALSE,,,,,,
332,KIA LEEP,A Little Salty,1,https://www.amazon.com/dp/B0DZ45VYQP,Amazon,Ebook,B0DZ45VYQP,B0DZ45VYQP,https://www.amazon.com/dp/B0DZ45VYQP,FALSE,,TRUE,FALSE,,,,,,
333,KIA LEEP,Nyte in Shining Armor,1,https://www.amazon.com/dp/B0FGGH17R8,Amazon,Ebook,B0FGGH17R8,B0FGGH17R8,https://www.amazon.com/dp/B0FGGH17R8,FALSE,,TRUE,FALSE,,,,,,
334,D. H. WILLISON,Midnight on the Manatee,1,https://www.amazon.com/dp/B0BFP1ZWF8,Amazon,Ebook,B0BFP1ZWF8,B0BFP1ZWF8,https://www.amazon.com/dp/B0BFP1ZWF8,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/midnight-on-the-manatee,https://www.smashwords.com/books/view/1298225,https://play.google.com/store/books/details/D_H_Willison_Midnight_on_the_Manatee?id=N3yUEAAAQBAJ,https://books.apple.com/book/midnight-on-the-manatee/id6443958392,https://www.barnesandnoble.com/w/midnight-on-the-manatee-d-h-willison/1142269052?ean=2940186632573
335,D. H. WILLISON,"Love, Death, or Mermaid?",1,https://www.amazon.com/dp/B09JDGXW3S,Amazon,Ebook,B09JDGXW3S,B09JDGXW3S,https://www.amazon.com/dp/B09JDGXW3S,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/love-death-or-mermaid,https://www.smashwords.com/books/view/1298215,https://play.google.com/store/books/details/D_H_Willison_Love_Death_or_Mermaid?id=1XhOEAAAQBAJ,https://books.apple.com/book/love-death-or-mermaid/id1589702981,https://www.barnesandnoble.com/w/love-death-or-mermaid-d-h-willison/1140344592?ean=2940162476443
336,D. H. WILLISON,Harpyness is Only Skin Deep,1,https://www.amazon.com/dp/B082Z44YDG,Amazon,Ebook,B082Z44YDG,B082Z44YDG,https://www.amazon.com/dp/B082Z44YDG,FALSE,,FALSE,FALSE,,,,,,
337,DREW MONTGOMERY,The Dragonkeeper Chronicles,2,https://www.amazon.com/dp/B096BKWRF3,Amazon,Series,B096BKWRF3,B093ZGTFLY,https://www.amazon.com/dp/B093ZGTFLY,FALSE,,TRUE,FALSE,,,,,,
338,DREW MONTGOMERY,The Conqueror's Plague,1,https://www.amazon.com/Conquerors-Plague-Drew-Montgomery-ebook/dp/B0CTHRJW3V,Amazon,Ebook,B0CTHRJW3V,B0CTHRJW3V,https://www.amazon.com/dp/B0CTHRJW3V,FALSE,,TRUE,FALSE,,,,,,
339,DREW MONTGOMERY,Gods of the Deep,1,https://www.amazon.com/Gods-Deep-Drew-Montgomery-ebook/dp/B0B53VSXZR,Amazon,Ebook,B0B53VSXZR,B0B53VSXZR,https://www.amazon.com/dp/B0B53VSXZR,FALSE,,TRUE,FALSE,,,,,,
340,DREW MONTGOMERY,The Darkest Corners,1,https://www.amazon.com/Darkest-Corners-Story-Collection-ebook/dp/B09HQ6X39Y,Amazon,Ebook,B09HQ6X39Y,B09HQ6X39Y,https://www.amazon.com/dp/B09HQ6X39Y,FALSE,,TRUE,FALSE,,,,,,
341,DREW MONTGOMERY,The Burial,1,https://www.amazon.com/Burial-Drew-Montgomery-ebook/dp/B08HY7G82Y,Amazon,Ebook,B08HY7G82Y,B08HY7G82Y,https://www.amazon.com/dp/B08HY7G82Y,FALSE,,TRUE,FALSE,,,,,,
342,DREW MONTGOMERY,Taika Town,1,https://www.amazon.com/Taika-Town-Drew-Montgomery-ebook/dp/B07J3PBR24,Amazon,Ebook,B07J3PBR24,B07J3PBR24,https://www.amazon.com/dp/B07J3PBR24,FALSE,,TRUE,FALSE,,,,,,
343,DREW MONTGOMERY,The Elder Gods,1,https://www.amazon.com/Elder-Gods-Drew-Montgomery-ebook/dp/B07ZN7ZSFM,Amazon,Ebook,B07ZN7ZSFM,B07ZN7ZSFM,https://www.amazon.com/dp/B07ZN7ZSFM,FALSE,,TRUE,FALSE,,,,,,
344,CHRIS TULLBANE,See These Bones / The Post-Break World: The Murder of Crows,1,https://www.amazon.com/dp/B07YBVN74N,Amazon,Ebook,B07YBVN74N,B07YBVN74N,https://www.amazon.com/dp/B07YBVN74N,FALSE,,FALSE,FALSE,,,,,,
345,CHRIS TULLBANE,The Queen of Smiles / The Post-Break World: The Storm Who Rides,1,https://www.amazon.com/dp/B0BK2YH33G,Amazon,Ebook,B0BK2YH33G,B0BK2YH33G,https://www.amazon.com/dp/B0BK2YH33G,FALSE,,FALSE,FALSE,,,,,,
346,CHRIS TULLBANE,Speaker of Tongues / The (Second) Life of Brian,1,https://www.amazon.com/dp/B0CX2ZFFVX,Amazon,Ebook,B0CX2ZFFVX,B0CX2ZFFVX,https://www.amazon.com/dp/B0CX2ZFFVX,FALSE,,FALSE,FALSE,,,,,,
348,CHRIS TULLBANE,Stories From A Post-Break World,3,https://www.amazon.com/dp/B0CHHZ4LFR,Amazon,Series,B0CHHZ4LFR,B08542FQL3,https://www.amazon.com/dp/B08542FQL3,FALSE,,FALSE,FALSE,,,,,,
349,ALEX SCHEUERMANN,The Odyllic Stone,1,https://www.amazon.com/dp/B0CWKXC13Y,Amazon,Ebook,B0CWKXC13Y,B0CWKXC13Y,https://www.amazon.com/dp/B0CWKXC13Y,FALSE,,FALSE,FALSE,,,,,,
350,ALEX SCHEUERMANN,Locks & Keys: A Fantasy Anthology,1,https://www.amazon.com/dp/B0FQGNM8XG/,Amazon,Ebook,B0FQGNM8XG,B0FQGNM8XG,https://www.amazon.com/dp/B0FQGNM8XG,FALSE,,FALSE,FALSE,,,,,,
351,MELISSA STONE,Whisper for Etenity,1,https://www.amazon.com/dp/B0D3T4RDS1,Amazon,Ebook,B0D3T4RDS1,B0D3T4RDS1,https://www.amazon.com/dp/B0D3T4RDS1,FALSE,,TRUE,TRUE,,https://www.kobo.com/en/ebook/whisper-for-eternity,https://www.smashwords.com/books/view/1569628,,https://books.apple.com/book/whisper-for-eternity/id6503918062,https://www.barnesandnoble.com/w/whisper-for-eternity-melissa-stone/1145692013?ean=2940167712089
352,MELISSA STONE,Stars of Destiny,5,https://www.amazon.com/dp/B08VS76ZHF,Amazon,Series,B08VS76ZHF,B00IW00A0U,https://www.amazon.com/dp/B00IW00A0U,FALSE,,TRUE,TRUE,,https://www.kobo.com/en/ebook/stars-of-destiny-light,https://www.smashwords.com/books/view/410152,,https://books.apple.com/book/stars-of-destiny-light/id910636766,https://www.barnesandnoble.com/w/stars-of-destiny-melissa-stone/1145692008?ean=2940046112481
353,S.W. MICHAELS,Proxy War,1,https://www.amazon.com/dp/B0DZB8YDHQ,Amazon,Ebook,B0DZB8YDHQ,B0DZB8YDHQ,https://www.amazon.com/dp/B0DZB8YDHQ,FALSE,,FALSE,FALSE,,,,,,
354,JOANNA MACIEJEWSKA,Pacts Arcane and Otherwise,1,https://bf.authorjm.com/ByThePact,Landing page,,,B08KWJCCJJ,https://www.amazon.com/dp/B08KWJCCJJ,TRUE,https://authorjm.gumroad.com/l/ByThePact-ebook,TRUE,TRUE,,https://www.kobo.com/en/ebook/by-the-pact,https://www.smashwords.com/books/view/1047681,https://play.google.com/store/books/details?id=GtEBEAAAQBAJ,https://books.apple.com/book/by-the-pact/id1536249706,https://www.barnesandnoble.com/w/by-the-pact-joanna-maciejewska/1137870995?ean=2940162732921
355,JOANNA MACIEJEWSKA,Shadows of Eireland,1,https://bf.authorjm.com/Humanborn,Landing page,,,B0BMB8172H,https://www.amazon.com/dp/B0BMB8172H,TRUE,https://authorjm.gumroad.com/l/Humanborn-ebook,TRUE,TRUE,,https://www.kobo.com/en/ebook/humanborn-1,https://www.smashwords.com/books/view/1178497,https://play.google.com/store/books/details?id=jjW4EAAAQBAJ,https://books.apple.com/book/humanborn/id6444418516,https://www.barnesandnoble.com/w/humanborn-joanna-maciejewska/1142675025?ean=2940185835586
356,JOANNA MACIEJEWSKA,Memories of Sorcery and Sand,1,https://bf.authorjm.com/moss,Landing page,,,B0DTG1Z2ZZ,https://www.amazon.com/dp/B0DTG1Z2ZZ,TRUE,https://authorjm.gumroad.com/l/MemoriesOfSorceryAndSand-ebook,TRUE,TRUE,,https://www.kobo.com/en/ebook/memories-of-sorcery-and-sand-1,https://www.smashwords.com/books/view/1693347,https://play.google.com/store/books/details?id=FlJAEQAAQBAJ,https://books.apple.com/book/memories-of-sorcery-and-sand/id6740781159,https://www.barnesandnoble.com/w/memories-of-sorcery-and-sand-joanna-maciejewska/1146859466?ean=2940184725345
357,SCOTT MARLOWE,The Alchemancer,2,https://www.amazon.com/dp/B0BHTKPNQS,Amazon,Series,B0BHTKPNQS,B0BHTPK8DC,https://www.amazon.com/dp/B0BHTPK8DC,TRUE,https://shop.scottmarlowe.com/collection/the-alchemancer-ebooks,FALSE,TRUE,,https://www.kobo.com/en/ebook/engines-of-alchemancy,https://www.smashwords.com/books/view/1666343,https://play.google.com/store/books/details/Scott_Marlowe_Engines_of_Alchemancy?id=fAuUEAAAQBAJ,https://books.apple.com/book/engines-of-alchemancy/id6443765531,https://www.barnesandnoble.com/w/engines-of-alchemancy-scott-marlowe/1142479133?ean=2940186633440
358,SCOTT MARLOWE,Assassin Without a Name,2,https://www.amazon.com/dp/B0BDCGHGL8,Amazon,Series,B0BDCGHGL8,B017TBBXYE,https://www.amazon.com/dp/B017TBBXYE,TRUE,https://shop.scottmarlowe.com/collection/assassin-without-a-name-ebooks,FALSE,TRUE,,https://www.kobo.com/en/ebook/the-assassin-s-blade-tales-of-the-assassin-without-a-name-1-7,https://www.smashwords.com/books/view/1665497,https://play.google.com/store/books/details/Scott_Marlowe_The_Assassin_s_Blade?id=vpHmCgAAQBAJ,https://books.apple.com/book/the-assassins-blade/id1057729058,https://www.barnesandnoble.com/w/the-assassins-blade-scott-marlowe/1142168321?ean=2940162346678
359,SCOTT MARLOWE,The Hall of the Wood,1,https://www.amazon.com/dp/B002DGSKVK,Amazon,Ebook,B002DGSKVK,B002DGSKVK,https://www.amazon.com/dp/B002DGSKVK,TRUE,https://shop.scottmarlowe.com/b/hotw,FALSE,TRUE,,https://www.kobo.com/en/ebook/the-hall-of-the-wood,https://www.smashwords.com/books/view/1665498,https://play.google.com/store/books/details/Scott_Marlowe_The_Hall_of_the_Wood?id=vWyMBgAAQBAJ,https://books.apple.com/book/the-hall-of-the-wood/id683866848,https://www.barnesandnoble.com/w/the-hall-of-the-wood-scott-marlowe/1019245288?ean=2940012692580
363,LADZ,The Fealty of Monsters,1,https://www.amazon.com/dp/B0CLKZ7JBC,Amazon,Ebook,B0CLKZ7JBC,B0CLKZ7JBC,https://www.amazon.com/dp/B0CLKZ7JBC,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/the-fealty-of-monsters,https://www.smashwords.com/books/view/1476643,,https://books.apple.com/book/the-fealty-of-monsters/id64714511522,https://www.barnesandnoble.com/w/the-fealty-of-monsters-ladz/1144331306?ean=2940179304401
364,LADZ,Ice Upon a Pier,1,https://www.amazon.com/dp/B0BSDPRF94,Amazon,Ebook,B0BSDPRF94,B0BSDPRF94,https://www.amazon.com/dp/B0BSDPRF94,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/ice-upon-a-pier,https://www.smashwords.com/books/view/1349085,,https://books.apple.com/book/ice-upon-a-pier/id64457748766,https://www.barnesandnoble.com/w/ice-upon-a-pier-ladz/1143093610?ean=2940167097759
365,LADZ,The Cradle of Eternal Night,1,https://www.amazon.com/dp/B0D2VXGQD2,Amazon,Ebook,B0D2VXGQD2,B0D2VXGQD2,https://www.amazon.com/dp/B0D2VXGQD2,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/the-cradle-of-eternal-night,https://www.smashwords.com/books/view/1557826,,https://books.apple.com/book/the-cradle-of-eternal-night/id64994997522,https://www.barnesandnoble.com/w/the-cradle-of-eternal-night-ladz/1145514351?ean=2940179898887
366,C. J. DALEY,BestGhost: A Novelette,1,https://www.amazon.com/BestGhost-Novelette-C-J-Daley-ebook/dp/B0D3RZ45KM,Amazon,Ebook,B0D3RZ45KM,B0D3RZ45KM,https://www.amazon.com/dp/B0D3RZ45KM,FALSE,,FALSE,FALSE,,,,,,
367,C. J. DALEY ,Off with their Sleds,1,https://www.amazon.com/Off-their-Sleds-Detective-Collection-ebook/dp/B0FX7JLRKJ,Amazon,Ebook,B0FX7JLRKJ,B0FX7JLRKJ,https://www.amazon.com/dp/B0FX7JLRKJ,FALSE,,FALSE,FALSE,,,,,,
368,CAMILLA ANDREW ,The Essence of the Equinox,3,https://www.amazon.com/dp/B0C78C79CP,Amazon,Series,B0C78C79CP,B0BXQ5JKDG,https://www.amazon.com/dp/B0BXQ5JKDG,FALSE,,FALSE,FALSE,,,,,,
369,JIM PARFITT,Big Boy,1,https://www.amazon.com/dp/B0FJZSVNZY,Amazon,Ebook,B0FJZSVNZY,B0FJZSVNZY,https://www.amazon.com/dp/B0FJZSVNZY,FALSE,,FALSE,FALSE,,,,,,
370,CAT RECTOR,The Goddess of Nothing At All,1,,Missing,,,B095HZGZTX,https://www.amazon.com/dp/B095HZGZTX,FALSE,,FALSE,TRUE,,http://kobo.com/en/ebook/the-goddess-of-nothing-at-all,,,,https://www.barnesandnoble.com/w/the-goddess-of-nothing-at-all-cat-rector/1139455032?ean=9781988931098
371,CAT RECTOR,This Too Shall Burn ,1,,Missing,,,B0BZ9WS9DB ,https://www.amazon.com/dp/B0BZ9WS9DB ,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/this-too-shall-burn,,,https://books.apple.com/book/this-too-shall-burn/id6447744020,https://www.barnesandnoble.com/w/this-too-shall-burn-cat-rector/1143252612?ean=9781778076374
372,ROB J HAYES,Titan Hoppers,4,https://www.amazon.com/dp/B0BHJFYJWN,Amazon,Series,B0BHJFYJWN,B0B5JDMLQV,https://www.amazon.com/dp/B0B5JDMLQV,FALSE,,FALSE,FALSE,,,,,,
373,M. ZAUGG,Shieldwall Academy,3,https://www.amazon.com/dp/B0CBMSL5HN,Amazon,Series,B0CBMSL5HN,B0CC43916J,https://www.amazon.com/dp/B0CC43916J,FALSE,,FALSE,FALSE,,,,,,
374,T.J.J. KLAMVIK,The Last Spell Knight,2,https://www.amazon.com/Last-Spell-Knight-Purpose-Trilogy-ebook/dp/B0CJP8C4LK,Amazon,Ebook,B0CJP8C4LK,B0CJP8C4LK,https://www.amazon.com/dp/B0CJP8C4LK,FALSE,,FALSE,FALSE,,,,,,
375,T.J.J. KLAMVIK,The Gentle Stirrings of a Soul Beneath,1,https://www.amazon.com/Gentle-Stirrings-Soul-Beneath-Fantasy-ebook/dp/B0BYR28RCK,Amazon,Ebook,B0BYR28RCK,B0BYR28RCK,https://www.amazon.com/dp/B0BYR28RCK,FALSE,,FALSE,FALSE,,,,,,
376,JAKE VANGUARD,Deity Chronicles,2,https://www.amazon.com/dp/B0CQMRN13F,Amazon,Series,B0CQMRN13F,B0CSGYPKH7,https://www.amazon.com/dp/B0CSGYPKH7,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/first-snow-12,https://www.smashwords.com/books/view/1508568,,https://books.apple.com/book/first-snow/id6476164186,https://www.barnesandnoble.com/w/first-snow-jake-vanguard/1144653461?ean=2940167513365
377,JAKE VANGUARD,Remnants of Relics,1,https://www.amazon.com/dp/B0FQG3SPBY,Amazon,Ebook,B0FQG3SPBY,B0FQG3SPBY,https://www.amazon.com/dp/B0FQG3SPBY,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/remnants-of-relics,https://www.smashwords.com/books/view/1851754,,https://books.apple.com/book/remnants-of-relics/id6752310244,https://www.barnesandnoble.com/w/remnants-of-relics-jake-vanguard/1148262137?ean=2940182570862
378,JAKE VANGUARD,Higanbana,1,https://www.amazon.com/dp/B0D8FTQBMP,Amazon,Ebook,B0D8FTQBMP,B0D8FTQBMP,https://www.amazon.com/dp/B0D8FTQBMP,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/higanbana-1,https://www.smashwords.com/books/view/1583945,,https://books.apple.com/book/higanbana/id6505018731,https://www.barnesandnoble.com/w/higanbana-jake-vanguard/1145920234?ean=2940180443496
379,JAMES KEMP,Fierce,1,https://www.amazon.com/B0CBQL9HJS,Amazon,Ebook,B0CBQL9HJS,B0CBQL9HJS,https://www.amazon.com/dp/B0CBQL9HJS,FALSE,,FALSE,FALSE,,,,,,
380,S.A. THOLIN,Iron Truth,1,https://www.amazon.com/dp/B07BJNM59W/,Amazon,Ebook,B07BJNM59W,B07BJNM59W,https://www.amazon.com/dp/B07BJNM59W,FALSE,,FALSE,FALSE,,,,,,
381,J. M. ROSE,Children of Lorcan ,2,https://www.amazon.com/dp/B0DRWCBQ2F,Amazon,Series,B0DRWCBQ2F,B0DRW86T55,https://www.amazon.com/dp/B0DRW86T55,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/usurper-children-of-lorcan-book-1,,,https://books.apple.com/book/usurper-children-of-lorcan-book-1/id6743526167,
382,IAN LEWIS,The Driver,5,https://www.amazon.com/dp/B075VG3R6H,Amazon,Series,B075VG3R6H,B077W12M7R,https://www.amazon.com/dp/B077W12M7R,FALSE,,FALSE,FALSE,,,,,,
383,IAN LEWIS,The Reeve,3,https://www.amazon.com/dp/B087JRF244,Amazon,Series,B087JRF244,B07PGSDVC9,https://www.amazon.com/dp/B07PGSDVC9,FALSE,,FALSE,FALSE,,,,,,
384,IAN LEWIS,Power in the Hands of One,1,https://www.amazon.com/dp/B077VN9PW4,Amazon,Ebook,B077VN9PW4,B077VN9PW4,https://www.amazon.com/dp/B077VN9PW4,FALSE,,FALSE,TRUE,,https://www.kobo.com/en/ebook/power-in-the-hands-of-one-2,https://www.smashwords.com/books/view/1326579,,https://books.apple.com/book/power-in-the-hands-of-one/id1320351499,https://www.barnesandnoble.com/w/power-in-the-hands-of-one-ian-lewis/1115551172?ean=2940155042174
385,EREBUS ESPRIT,Project Tartarus,1,https://www.amazon.com/dp/B0CWVLN12Y,Amazon,Ebook,B0CWVLN12Y,B0CWVLN12Y,https://www.amazon.com/dp/B0CWVLN12Y,FALSE,,FALSE,FALSE,,,,,,
386,SET SYTES,India Muerte and the Ship of the Dead,1,https://www.amazon.com/gp/product/B0778WZJX3,Amazon,Ebook,B0778WZJX3,B0778WZJX3,https://www.amazon.com/dp/B0778WZJX3,FALSE,,FALSE,FALSE,,,,,,
387,DAVID ESTES,Kingfall,1,https://www.amazon.com/gp/product/B099QYF3B8,Amazon,Ebook,B099QYF3B8,B099QYF3B8,https://www.amazon.com/dp/B099QYF3B8,FALSE,,FALSE,FALSE,,,,,,
388,K.L.A. SPANJER,"Familiar Magic, Book 1",1,https://www.amazon.com/dp/B0F92QZLB7,Amazon,Ebook,B0F92QZLB7,B0F92QZLB7,https://www.amazon.com/dp/B0F92QZLB7,FALSE,,FALSE,FALSE,,,,,,
389,FLOSSINDUNE,"100th Run, Book 1",1,https://www.amazon.com/gp/product/B0CHSDTHKJ,Amazon,Ebook,B0CHSDTHKJ,B0CHSDTHKJ,https://www.amazon.com/dp/B0CHSDTHKJ,FALSE,,FALSE,FALSE,https://m.media-amazon.com/images/I/819Fv-vAhlL._SX342_.jpg,,,,,
390,J.D. ASTRA,"Deathless Dungeoneers, Book 1",1,https://www.amazon.com/dp/B0B75D73VT/,Amazon,Ebook,B0B75D73VT,B0B75D73VT,https://www.amazon.com/dp/B0B75D73VT,FALSE,,FALSE,FALSE,,,,,,
391,J.D. ASTRA,Reluctant Dungeon (Monster Haven 1),1,https://www.amazon.com/gp/product/B0B2237LS6,Amazon,Ebook,B0B2237LS6,B0B2237LS6,https://www.amazon.com/dp/B0B2237LS6,FALSE,,FALSE,FALSE,,,,,,
