ID,AUTHOR NAME,BOOK/SERIES NAME,BOOKS PLEDGED,LINK MUST END IN ASIN,Clean ASIN,Clean Amazon US Link,Wide?,SPFBO/SPSFC?,SPFBO/SPSFC Cohort,Direct?,Direct link,Books available Internationally,International?,Image URL (for Rose's use),Kobo Link,Smashwords Link,Google Play Link,Apple Books Link,Barnes & Noble Link
327,C. GOCKEL,Snow So White,1,https://www.amazon.com/gp/product/B09FZVDK3Z,B09FZVDK3Z,https://www.amazon.com/dp/B09FZVDK3Z,TRUE,FALSE,,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/snow-so-white,https://www.smashwords.com/books/view/1174667,https://play.google.com/store/books/details/C_Gockel_Snow_So_White?id=-zOWEAAAQBAJ,https://books.apple.com/book/snow-so-white/id6443944389,https://www.barnesandnoble.com/w/snow-so-white-c-gockel/1142547905?ean=2940166347244
328,SCOTT MARLOWE,Assassin Without a Name,2,https://www.amazon.com/dp/B0BDCGHGL8,B0BDCGHGL8,https://www.amazon.com/dp/B0BDCGHGL8,TRUE,FALSE,,TRUE,https://shop.scottmarlowe.com/collection/assassin-without-a-name-ebooks,Book 1,TRUE,"https://m.media-amazon.com/images/I/91Rs9mmqbuL._CLa%7C2865,2500%7CA1taWfrg3aL.jpg,A1ckRwRoTWL.jpg%7C0,0,1302,2500+1563,0,1302,2500+651,0,1563,2500_._SY300_.jpg",https://www.kobo.com/en/ebook/the-assassin-s-blade-tales-of-the-assassin-without-a-name-1-7,https://www.smashwords.com/books/view/1665723,https://play.google.com/store/books/details/Scott_Marlowe_The_Assassin_s_Blade?id=vpHmCgAAQBAJ,https://books.apple.com/book/the-assassins-blade/id1057729058,https://www.barnesandnoble.com/w/the-assassins-blade-scott-marlowe/1142168321?ean=2940162346678
329,SCOTT MARLOWE,The Alchemancer,2,https://www.amazon.com/dp/B0BHTKPNQS,B0BHTKPNQS,https://www.amazon.com/dp/B0BHTKPNQS,TRUE,FALSE,,TRUE,https://shop.scottmarlowe.com/collection/the-alchemancer-ebooks,,FALSE,"https://m.media-amazon.com/images/I/91ZntIWaDEL._CLa%7C2865,2500%7C91RR+hS-SZL.jpg,91JPvSB05iL.jpg%7C0,0,1302,2500+1563,0,1302,2500+651,0,1563,2500_._SY300_.jpg",https://www.kobo.com/en/ebook/engines-of-alchemancy,https://www.smashwords.com/books/view/1666343,https://play.google.com/store/books/details/Scott_Marlowe_Engines_of_Alchemancy?id=fAuUEAAAQBAJ,https://books.apple.com/book/engines-of-alchemancy/id6443765531,https://www.barnesandnoble.com/w/engines-of-alchemancy-scott-marlowe/1142479133?ean=2940186633440
330,SCOTT MARLOWE,The Hall of the Wood,1,https://www.amazon.com/dp/B002DGSKVK,B002DGSKVK,https://www.amazon.com/dp/B002DGSKVK,TRUE,FALSE,,TRUE,https://shop.scottmarlowe.com/b/hotw,,TRUE,,https://www.kobo.com/en/ebook/the-hall-of-the-wood,https://www.smashwords.com/books/view/1665498,https://play.google.com/store/books/details/Scott_Marlowe_The_Hall_of_the_Wood?id=vWyMBgAAQBAJ,https://books.apple.com/book/the-hall-of-the-wood/id683866848,https://www.barnesandnoble.com/w/the-hall-of-the-wood-scott-marlowe/1019245288?ean=2940012692580
331,C. V. ALLEN,Keeper of the Veil,1,https://www.amazon.com/dp/B0DH3RWWM6,B0DH3RWWM6,https://www.amazon.com/dp/B0DH3RWWM6,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
332,NOAH ISAACS,Memories of Tomorrow,1,https://www.amazon.com/dp/B0DDX13FWS,B0DDX13FWS,https://www.amazon.com/dp/B0DDX13FWS,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
333,SIMON TULL,A Mirage in the Memory,1,https://www.amazon.com/dp/B0CGWJBXH1,B0CGWJBXH1,https://www.amazon.com/dp/B0CGWJBXH1,TRUE,TRUE,SFINCS1,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/a-mirage-in-the-memory,https://www.smashwords.com/books/view/1442891,https://play.google.com/store/books/details/Simon_Tull_A_Mirage_in_the_Memory?id=OSvTEAAAQBAJ,https://books.apple.com/book/a-mirage-in-the-memory/id6463569819,https://www.barnesandnoble.com/w/a-mirage-in-the-memory-simon-tull/1143997819?ean=2940186067580
334,M.A. POOLE,What Magick,3,https://www.amazon.com/dp/B0CHQQD5GH,B0CHQQD5GH,https://www.amazon.com/dp/B0CHQQD5GH,FALSE,TRUE,SPFBO7,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/911rM5Ag7RL._CLa%7C3129,2560%7C91wYAofTjSL.jpg,81RwQkuVcBL.jpg%7C0,0,1422,2560+1707,0,1422,2560+711,0,1707,2560_._SY300_.jpg",,,,,
335,KENSLEY NORRIS,Music Soothes the Shadow Beasts,1,https://www.amazon.com/dp/B09G9L8T86,B09G9L8T86,https://www.amazon.com/dp/B09G9L8T86,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
336,CONWAY ELDRiDG,Of Ashes and Stardust,1,https://www.amazon.com/dp/B0BFMNCJS4,B0BFMNCJS4,https://www.amazon.com/dp/B0BFMNCJS4,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
337,MIA HERALD HILL,Queen of Dark Fire (Guardians of Light Saga),1,https://www.amazon.com/dp/B0BK5MT4JZ,B0BK5MT4JZ,https://www.amazon.com/dp/B0BK5MT4JZ,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
338,AMANDA HUXLEY,A Lesson in Magic (Magistowe Academy),1,https://www.amazon.com/dp/B0CCZNTZ1M,B0CCZNTZ1M,https://www.amazon.com/dp/B0CCZNTZ1M,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
339,TARA SHELLEY,The Witch's Curse (Rune Academy),1,https://www.amazon.com/dp/B0CQS95B6N,B0CQS95B6N,https://www.amazon.com/dp/B0CQS95B6N,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
340,J.  T. PETREY,The New Ten Guardians of Draco,1,https://www.amazon.com/dp/B08MYJRP1F,B08MYJRP1F,https://www.amazon.com/dp/B08MYJRP1F,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
341,JER PATCH,Revivium,1,https://www.amazon.com/dp/B0CJDQ149B,B0CJDQ149B,https://www.amazon.com/dp/B0CJDQ149B,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
342,JAMES HUNTER/EDEN HUDSON,Rogue Dungeon,1,https://www.amazon.com/gp/product/B07FKYZFYD,B07FKYZFYD,https://www.amazon.com/dp/B07FKYZFYD,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
343,J. A. HUNTER,The Viridian Gate Archives/VGO: Cataclysm,1,https://www.amazon.com/gp/product/B01MU0DYXW,B01MU0DYXW,https://www.amazon.com/dp/B01MU0DYXW,FALSE,TRUE,SPFBO3,FALSE,,,TRUE,,,,,,
344,D.J. BODDEN,VGO: Illusionist,1,https://www.amazon.com/gp/product/B07YM1SN5J,B07N1RGWTC,https://www.amazon.com/dp/B07N1RGWTC,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
345,J. D. ASTRA,VGO: Firebrand,1,https://www.amazon.com/gp/product/B07NDYY91Y,B07NDYY91Y,https://www.amazon.com/dp/B07NDYY91Y,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
346,N. H. PAXTON,VGO: The Alchemic Weaponeer,1,https://www.amazon.com/gp/product/B07NY4FJZZ,B07NY4FJZZ,https://www.amazon.com/dp/B07NY4FJZZ,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
347,E. C. GODHAND,VGO: The Heartfire Healer,1,https://www.amazon.com/gp/product/B0947GTHFR,B0947GTHFR,https://www.amazon.com/dp/B0947GTHFR,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
348,AARON MICHAEL RITCHEY,The Juniper Wars,1,https://www.amazon.com/gp/product/B07PNJV81Y,B07PNJV81Y,https://www.amazon.com/dp/B07PNJV81Y,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
349,GAGE LEE,School of Swords and Serpents,1,https://www.amazon.com/gp/product/B07WWZ4V4M,B07WWZ4V4M,https://www.amazon.com/dp/B07WWZ4V4M,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
350,MARSHALL J. MOORE,Rites of Resurrection,1,https://www.amazon.com/gp/product/B0BF31H4PD,B0BF31H4PD,https://www.amazon.com/dp/B0BF31H4PD,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
351,KENNETH ARANT,A Snake's Life,1,https://www.amazon.com/gp/product/B085HSWVRG,B085HSWVRG,https://www.amazon.com/dp/B085HSWVRG,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
352,J. D. ASTRA,Deathless Dungeoneers,1,https://www.amazon.com/gp/product/B0B75D73VT,B0B75D73VT,https://www.amazon.com/dp/B0B75D73VT,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
353,DAVID SANCHEZ-PONTON,Dungeon Heart,1,https://www.amazon.com/gp/product/B08P7WNHMQ,B08P7WNHMQ,https://www.amazon.com/dp/B08P7WNHMQ,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
354,NATHAN AMEYE,Fae Nexus,1,https://www.amazon.com/gp/product/B08QBRK6FN,B08QBRK6FN,https://www.amazon.com/dp/B08QBRK6FN,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
355,WILLIAM MYRL,Mystic Seasons Upload,1,https://www.amazon.com/gp/product/B0B9NWRMPZ,B0B9NWRMPZ,https://www.amazon.com/dp/B0B9NWRMPZ,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
356,MILES ENGLISH,In Another World I Must Defeat the Demon King,1,https://www.amazon.com/gp/product/B09W84B7FQ,B09W84B7FQ,https://www.amazon.com/dp/B09W84B7FQ,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
357,PLAYWARS AKA ALEX S. WEBER,The Fallen World,1,https://www.amazon.com/gp/product/B0BL1HJBWY,B0BL1HJBWY,https://www.amazon.com/dp/B0BL1HJBWY,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
358,J.D. ASTRA,Bastion Academy,1,https://www.amazon.com/gp/product/B08QCBG3K2,B08QCBG3K2,https://www.amazon.com/dp/B08QCBG3K2,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
359,EDEN HUDSON,Death Cultivator,1,https://www.amazon.com/gp/product/B08GCYYVR4,B08GCYYVR4,https://www.amazon.com/dp/B08GCYYVR4,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
360,J.D. ASTRA,Monster Haven,1,https://www.amazon.com/gp/product/B0B2237LS6,B0B2237LS6,https://www.amazon.com/dp/B0B2237LS6,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
361,D.H. DUNN,One More Turn,1,https://www.amazon.com/gp/product/B0CM3YMDRJ,B0CM3YMDRJ,https://www.amazon.com/dp/B0CM3YMDRJ,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
362,EDEN HUDSON,Path of the Thunderbird,1,https://www.amazon.com/gp/product/B0BWCBFD43,B0BWCBFD43,https://www.amazon.com/dp/B0BWCBFD43,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
363,JAMES HUNTER,Vigil Bound,1,https://www.amazon.com/gp/product/B09PB19TQG,B09PB19TQG,https://www.amazon.com/dp/B09PB19TQG,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
364,JAMES HUNTER,Yancy Lazarus,1,https://www.amazon.com/gp/product/B08JQLHCXC,B08JQLHCXC,https://www.amazon.com/dp/B08JQLHCXC,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
365,JAMES HUNTER/EDEN HUDSON,Wasteland Warlords,1,https://www.amazon.com/gp/product/B0CM3YRQSN,B0CM3YRQSN,https://www.amazon.com/dp/B0CM3YRQSN,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
366,NICK FELKER,The Spectre of War Series,6,https://www.amazon.com/dp/B0BSTGRZ2Z,B0BSTGRZ2Z,https://www.amazon.com/dp/B0BSTGRZ2Z,FALSE,FALSE,,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/61NyqQOppxL._CLa%7C1466,1236%7C71RmOjYykqL.jpg,71cdlPElXsL.jpg%7C0,0,666,1236+800,0,666,1236+333,0,800,1236_._SY300_.jpg",,,,,
367,NICK FELKER,The Next Horizon Series,1,https://www.amazon.com/dp/B0DPVYFSDF,B0DPVYFSDF,https://www.amazon.com/dp/B0DPVYFSDF,FALSE,FALSE,,FALSE,,,FALSE,https://m.media-amazon.com/images/I/818HIaaypuL._SY300_.jpg,,,,,
368,BRENDAN CORBETT,The Runetree Chronicles,1,https://www.amazon.com/gp/product/B0CW17JFC4,B0CW17JFC4,https://www.amazon.com/dp/B0CW17JFC4,FALSE,FALSE,,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/91oQr3-UbFL._CLa%7C3025,2551%7C91MJoMqaQ1L.jpg,91e8U1WTfNL.jpg%7C0,0,1375,2551+1650,0,1375,2551+687,0,1650,2551_._SY300_.jpg",,,,,
369,NATHAN R ALLEN,The Heretic,1,https://www.amazon.com/gp/product/B0D53XXPZJ,B0D53XXPZJ,https://www.amazon.com/dp/B0D53XXPZJ,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
370,RAYMOND ST. ELMO,The Blood Tartan,1,https://www.amazon.com/gp/product/B073XSWBW5,B073XSWBW5,https://www.amazon.com/dp/B073XSWBW5,FALSE,TRUE,SPFBO4 Semi-finalist,FALSE,,,FALSE,,,,,,
371,RAYMOND ST. ELMO,As I was On my Way to Strawberry Fair,1,https://www.amazon.com/As-Was-Way-Strawberry-Fair-ebook/dp/B01JE5SITQ,B01JE5SITQ,https://www.amazon.com/dp/B01JE5SITQ,FALSE,TRUE,SPFBO7,FALSE,,,FALSE,,,,,,
372,RAYMOND ST. ELMO,The Origin of Birds in the Footprints of Writing,1,https://www.amazon.com/Origin-Birds-Footprints-Writing/dp/B0CY9NVJTY,B0CY9NVJTY,https://www.amazon.com/dp/B0CY9NVJTY,FALSE,TRUE,SPFBO6 Semi-finalist,FALSE,,,FALSE,https://images.amazon.com/images/P/B01JE3V642.01.LZZZZZZZ.jpg,,,,,
373,VIRGINIA MCCLAIN,Chronicles of Gensokai,3,https://www.amazon.com/dp/B077LDJB88,B077LDJB88,https://www.amazon.com/dp/B077LDJB88,TRUE,TRUE,SPFBO5 Finalist,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/916MlnwsCEL._CLa%7C2200,1800%7C81WCvi8X5rS.jpg,91X9SGKS2IL.jpg%7C0,0,1000,1800+1200,0,1000,1800+500,0,1200,1800_._SY300_.jpg",https://www.kobo.com/en/ebook/sairo-s-claw,https://www.smashwords.com/books/view/1223810,,https://books.apple.com/book/blades-edge/id1381557005,https://www.barnesandnoble.com/w/sairos-claw-virginia-mcclain/1137596471?ean=2940164436452
374,VIRGINIA MCCLAIN,Victoria Marmot,5,https://www.amazon.com/dp/B07H453C3K,B07H453C3K,https://www.amazon.com/dp/B07H453C3K,TRUE,FALSE,,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/91a3kxtkDXL._CLa%7C3129,2560%7C919-U6T-UnL.jpg,91YcbK4mnZL.jpg%7C0,0,1422,2560+1707,0,1422,2560+711,0,1707,2560_._SY300_.jpg",https://www.kobo.com/en/ebook/victoria-marmot-and-the-meddling-goddess-1,https://www.smashwords.com/books/view/1223333,,https://books.apple.com/book/victoria-marmot-and-the-meddling-goddess/id6446606171,https://www.barnesandnoble.com/w/victoria-marmot-and-the-meddling-goddess-virginia-mcclain/1129311608?ean=2940166560803
375,VIRGINIA MCCLAIN,The Alchemy of Sorrow,1,https://www.amazon.com/dp/B0B4VVQPYY,B0B4VVQPYY,https://www.amazon.com/dp/B0B4VVQPYY,TRUE,FALSE,,FALSE,,,FALSE,,https://www.kobo.com/en/ebook/the-alchemy-of-sorrow,https://www.smashwords.com/books/view/1224736,,https://books.apple.com/book/the-alchemy-of-sorrow/id64429262588,https://www.barnesandnoble.com/w/the-alchemy-of-sorrow-virginia-mcclain/1141592600?ean=2940166581174
376,VISTA MCDOWALL,The Sovereigns of the Dead Trilogy,3,https://www.amazon.com/dp/B087BL8LYB,B087BL8LYB,https://www.amazon.com/dp/B087BL8LYB,FALSE,TRUE,SPFBO7,FALSE,,,TRUE,,,,,,
377,L. R. SCHULZ,Soul Cage,1,https://www.amazon.com/Soul-Cage-Soulbreaker-Book-1-ebook/dp/B0CW1KC75T,B0CW1KC75T,https://www.amazon.com/dp/B0CW1KC75T,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
378,BENEDICT PATRICK,Card Mage,1,https://www.amazon.com/dp/B0CCSM894G,B0CCSM894G,https://www.amazon.com/dp/B0CCSM894G,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
379,BENEDICT PATRICK,Yarnsworld,3,https://www.amazon.com/dp/B0753KG8Q8,B0753KG8Q8,https://www.amazon.com/dp/B0753KG8Q8,FALSE,TRUE,SPFBO2,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/91+rWbRDs1L._CLa%7C3025,2550%7CA1gU+7kOmvL.jpg,A1HTZdanrcL.jpg%7C0,0,1375,2550+1650,0,1375,2550+687,0,1650,2550_._SY300_.jpg",,,,,
380,BENEDICT PATRICK,The Flight of the Darkstar Dragon,1,https://www.amazon.com/dp/B09TPMFBMN,B09TPMFBMN,https://www.amazon.com/dp/B09TPMFBMN,FALSE,TRUE,SPFBO6 Semi-finalist,FALSE,,,TRUE,,,,,,
381,ANDREW GIVLER,The Debt Collection,2,https://www.amazon.com/Soul-Fraud-Debt-Collection-Book-ebook/dp/B0CGXZ9L8Z,B0CGXZ9L8Z,https://www.amazon.com/dp/B0CGXZ9L8Z,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
382,ERYNN LEHTONEN,Yokai Calling,5,https://www.amazon.com/dp/B089RK73P9,B089RK73P9,https://www.amazon.com/dp/B089RK73P9,TRUE,TRUE,SPFBO8,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/81ujp2lo0XL._CLa%7C1650,1350%7C71Y4OVurP+L.jpg,81ueTOC44yL.jpg%7C0,0,750,1350+900,0,750,1350+375,0,900,1350_._SY300_.jpg",https://www.kobo.com/en/ebook/spirit-of-the-dragon-1,https://www.smashwords.com/books/view/1511613,https://play.google.com/store/books/details/Erynn_Lehtonen_Spirit_of_the_Dragon?id=a4lCEAAAQBAJ,https://books.apple.com/book/spirit-of-the-dragon/id1450918274,https://www.barnesandnoble.com/w/spirit-of-the-dragon-erynn-lehtonen/1140489267?ean=2940162234111
383,ERYNN LEHTONEN,Lunar Insurrection,6,https://www.amazon.com/dp/B0C7K8252H,B0C7K8252H,https://www.amazon.com/dp/B0C7K8252H,FALSE,FALSE,,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/8147xHvZxIL._CLa%7C2475,2025%7C91jQnO5NIdL.jpg,81BVQdSNtFL.jpg%7C0,0,1125,2025+1350,0,1125,2025+562,0,1350,2025_._SY300_.jpg",,,,,
384,JULIA HUNI,Krimson Empire,1,https://www.amazon.com/dp/B0CLCC2YT7,B0CLCC2YT7,https://www.amazon.com/dp/B0CLCC2YT7,FALSE,FALSE,,TRUE,https://payhip.com/b/xS98j,,TRUE,,,,,,
386,M. ZAUGG,Shieldwall Academy,1,https://www.amazon.com/dp/B0CC43916J,B0CC43916J,https://www.amazon.com/dp/B0CC43916J,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
